"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1578","@muhwanu bole bole, tp jangan lupain jg tetangga spongebob yg jahad dan berasal dari korea, yes squid game.",FALSE,0,"muhwanu",2021-12-04 03:51:19,FALSE,"1466955879924731904","1466978397033140229","835046442","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mymamasdead",0,FALSE,FALSE,NA,NA
"1579","@ngelanggar 22k aja kak!!! Langsung ke ka @kissteya  Akun udah ada tinggal copass! Sudah ridiii <U+0001F646><U+200D><U+2640><U+FE0F> 

bisa langsun… https://t.co/r4NqNoleQl",FALSE,0,"ngelanggar",2021-12-04 03:50:07,TRUE,"1466977745376722948","1466978093084471300","2501975420","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fwurious",0,FALSE,FALSE,NA,NA
"1580","@Iemonadine Disini ada spotify bergaransii!!! Langsung ke ka @kissteya  Akun udah ada tinggal copass! Sudah ridiii… https://t.co/kQn0hzFC81",FALSE,0,"Iemonadine",2021-12-04 03:49:14,TRUE,"1466977579844325376","1466977870778028032","1443079784997609475","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fwurious",0,FALSE,FALSE,NA,NA
"1581","@yournesh Halo kakk!!! Langsung ke ka @kissteya  Akun udah ada tinggal copass! Sudah ridiii <U+0001F646><U+200D><U+2640><U+FE0F> 

bisa langsung dm… https://t.co/nD2iJ3NNXA",FALSE,0,"yournesh",2021-12-04 03:48:42,TRUE,"1466977337593847814","1466977737940164612","1219215058686767105","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fwurious",0,FALSE,FALSE,NA,NA
"1582","@chillzennie Sini kakaa!!! Langsung ke ka @kissteya  Akun udah ada tinggal copass! Sudah ridiii <U+0001F646><U+200D><U+2640><U+FE0F> 

bisa langsun… https://t.co/Cn8a3wBWx6",FALSE,0,"chillzennie",2021-12-04 03:48:14,TRUE,"1466977460713451520","1466977619778232321","1139224974944641024","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fwurious",0,FALSE,FALSE,NA,NA
"1583","@pacargoder @qbadcity @zaevella @selunghee @cateinhere @onyourm_arl @kielhazz @onlyaysele @corndozg @ngelauwak… https://t.co/xz1ZhSn293",FALSE,0,"pacargoder",2021-12-04 03:46:39,TRUE,"1466976821870673920","1466977221248049154","1253086827356893185","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","versuece",0,FALSE,FALSE,NA,NA
"1584","@09favs Sini kakaa!!! Langsung ke ka @kissteya  Akun udah ada tinggal copass! Sudah ridiii <U+0001F646><U+200D><U+2640><U+FE0F> 

bisa langsung dm… https://t.co/XglH8H8XCE",FALSE,0,"09favs",2021-12-04 03:45:20,TRUE,"1466976677494288384","1466976890460147714","1298148635528462337","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gelatgo",0,FALSE,FALSE,NA,NA
"1585","@natanattda Klo di squid game asli, payung bikin kehilangan nyawa. Klo di gose payung malah menyelematkan<U+0001F923>",FALSE,2,"natanattda",2021-12-04 03:44:17,FALSE,"1466729928527728641","1466976625275277314","633604534","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mymy_teen",0,FALSE,FALSE,NA,NA
"1586","@lariesmanis Sini kakaa!!! Langsung ke ka @kissteya  Akun udah ada tinggal copass! Sudah ridiii <U+0001F646><U+200D><U+2640><U+FE0F> 

bisa langsun… https://t.co/hhm5X50IbV",FALSE,0,"lariesmanis",2021-12-04 03:42:57,TRUE,"1466976194356604930","1466976291874242563","1279042914711003137","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gelatgo",0,FALSE,FALSE,NA,NA
"1587","@lariesmanis Bisa banget kakaa!!! Langsung ke ka @kissteya  Akun udah ada tinggal copass! Sudah ridiii <U+0001F646><U+200D><U+2640><U+FE0F> 

bisa… https://t.co/28AUN012CS",FALSE,0,"lariesmanis",2021-12-04 03:42:42,TRUE,"1466976037019942913","1466976229668503553","1279042914711003137","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gelatgo",0,FALSE,FALSE,NA,NA
"1588","@cmhigiri Sini kakaa!!! Langsung ke ka @kissteya  Akun udah ada tinggal copass! Sudah ridiii <U+0001F646><U+200D><U+2640><U+FE0F> 

bisa langsung d… https://t.co/3F2IQPQCJK",FALSE,0,"cmhigiri",2021-12-04 03:40:27,TRUE,"1466975504469168129","1466975662900584449","1379388676736577540","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fwurious",0,FALSE,FALSE,NA,NA
"1589","@princetaeby taehyung squid game kemaren emang rame banget di tiktok fyp gue penuh sama itu <U+0001F60E>",FALSE,0,"princetaeby",2021-12-04 03:40:22,FALSE,"1466975057805078528","1466975640133849090","1201791158227066880","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","taeisugh",0,FALSE,FALSE,NA,NA
"1590","@jenjaemisreal Sini kakaa!!! Langsung ke ka @kissteya  Akun udah ada tinggal copass! Sudah ridiii <U+0001F646><U+200D><U+2640><U+FE0F> 

bisa langs… https://t.co/TAVdPuON98",FALSE,0,"jenjaemisreal",2021-12-04 03:40:12,TRUE,"1466975488447229957","1466975599352692739","1244627555136593920","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fwurious",0,FALSE,FALSE,NA,NA
"1591","@chachachacityx Hadir kak spotify!!! Langsung ke ka @kissteya  Akun udah ada tinggal copass! Sudah ridiii <U+0001F646><U+200D><U+2640><U+FE0F> 

bi… https://t.co/OvMIjfjlTq",FALSE,0,"chachachacityx",2021-12-04 03:39:43,TRUE,"1466975036036694016","1466975477331992576","1437671843159101440","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fwurious",0,FALSE,FALSE,NA,NA
"1592","@prodibombayah Sini kakaa!!! Langsung ke ka @kissteya  Akun udah ada tinggal copass! Sudah ridiii <U+0001F646><U+200D><U+2640><U+FE0F> 

bisa langs… https://t.co/6Zu42v9WQn",FALSE,0,"prodibombayah",2021-12-04 03:39:08,TRUE,"1466975050368622598","1466975328442589185","1384888069078220804","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fwurious",0,FALSE,FALSE,NA,NA
"1593","my! TAEHYUNG!!.. nih orang yg kemarin kita liat di konser pake baju squid game terus senyum, ngelawak dan jingkrak""… https://t.co/X41ZUvx5fV",FALSE,43,NA,2021-12-04 03:38:24,TRUE,NA,"1466975147374510080",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","armyfess_",4,FALSE,FALSE,NA,NA
"1594","@horinako Sini kak start 12k yaa
Langsung ke ka @kissteya  Akun udah ada tinggal copass! Sudah ridiii <U+0001F646><U+200D><U+2640><U+FE0F> 

bisa l… https://t.co/3KylG2FcfM",FALSE,0,"horinako",2021-12-04 03:37:36,TRUE,"1466974616300101634","1466974945167089667","1454793618682572803","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fwurious",0,FALSE,FALSE,NA,NA
"1595","@iHugUnggi Sini kakaa!!! Langsung ke ka @kissteya  Akun udah ada tinggal copass! Sudah ridiii <U+0001F646><U+200D><U+2640><U+FE0F> 

bisa langsung… https://t.co/VFfaTgtMhJ",FALSE,0,"iHugUnggi",2021-12-04 03:37:03,TRUE,"1466974715344408577","1466974806729920512","1451136298132000768","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fwurious",0,FALSE,FALSE,NA,NA
"1596","@lariesmanis Sini kakaa!!! Langsung ke ka @kissteya  Akun udah ada tinggal copass! Sudah ridiii <U+0001F646><U+200D><U+2640><U+FE0F> 

bisa langsun… https://t.co/pXXGE4Uf12",FALSE,0,"lariesmanis",2021-12-04 03:35:41,TRUE,"1466974298346692608","1466974464101388289","1279042914711003137","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fwurious",0,FALSE,FALSE,NA,NA
"1597","@aespafess_ Aku aneh sama orang yang komentarin dc gie yang pake kostum squid game
Kan itu buat seru seruan aja klo njirr",FALSE,3,"aespafess_",2021-12-04 03:34:31,FALSE,"1466972827542687745","1466974166632984582","1176581655076564992","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rbibl",0,FALSE,FALSE,NA,NA
"1598","@ksjinxcil Foto seokjin ini bikin ak inget boneka di squid game versi gemesnya. Buat kim seokjin sehat selalu yaaaa… https://t.co/lWowRl7WlH",FALSE,0,"ksjinxcil",2021-12-04 03:30:46,TRUE,"1466971468546277381","1466973225926098944","1267465473840594944","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rj_Koya7",0,FALSE,FALSE,NA,NA
"1599","KAMU TEH KEMAREN PKE BAJU SQUID GAME TERUS MIC NYA JATOH???? KNAPA SKRG JADI RAJA VAMPIRE???, <U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D> https://t.co/Z0DZn1rI9L",FALSE,13,NA,2021-12-04 03:26:10,FALSE,NA,"1466972065978667012",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tataedaegu",0,FALSE,FALSE,NA,NA
"1600","Tp apa apa pon money heist &gt; squid game",FALSE,1,"adibhamdan_",2021-12-04 03:19:22,FALSE,"1466968845017501702","1466970355315077123","492911272","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adibhamdan_",0,FALSE,FALSE,NA,NA
"1601","ada-ada aja si, besok ada yang ulang tahun temen nya adek, tema nya squid game<U+0001F44D><U+0001F62D>",FALSE,0,NA,2021-12-04 03:18:54,FALSE,NA,"1466970237912289282",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rlouiiss",0,FALSE,FALSE,NA,NA
"1602","@coffeecreammm NETFLIX <U+0001F3A5>

 —HARIAN 
1 HARI : 4K
3 HARI : 8K
7 HARI : 13K
—SHARING 
1 BULAN : 38k
—PRIVATE 
1 BULAN… https://t.co/1OzgrnKuQo",FALSE,0,"coffeecreammm",2021-12-04 03:10:10,TRUE,"1466966821962018817","1466968039014940674","1215640104691126272","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stairysz",0,FALSE,FALSE,NA,NA
"1603","@t00thlesskiyowo Kalau dari semua drama yang tayang dan sudah selesai, kayanya Squid game bakal banyak masuk nomina… https://t.co/Kfz7ksLm8i",FALSE,1,"t00thlesskiyowo",2021-12-04 03:03:15,TRUE,"1466964981119782914","1466966299045625856","628953880","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FessKdrama",0,FALSE,FALSE,NA,NA
"1604","@cacpricorn Prim warna bajunya kaya di squid game",FALSE,0,"cacpricorn",2021-12-04 03:02:38,FALSE,"1466722752845344770","1466966144686854144","889440793542316033","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eclysian",0,FALSE,FALSE,NA,NA
"1605","<U+0001F525><U+26A0><U+FE0F> Happiness ep 9 <U+0001F525><U+26A0><U+FE0F>

•kdm• kalian sus ga sama dia? Kok bisa udh nyiapin semuanya??? Jangan2 dia yg bikin virus i… https://t.co/DiloCizr31",FALSE,94,NA,2021-12-04 02:54:21,TRUE,NA,"1466964060763615233",NA,"<a href=""https://mobile.twitter.com/portofoiliodev"" rel=""nofollow"">tokdrama</a>","kdrama_menfess",2,FALSE,FALSE,NA,NA
"1606","CooL Jaket, Cocok untuk menghangatkan dimusim peng~hujan!
Saya menjual NIKADA - Jaket zipper anak laki perempuan un… https://t.co/01je2kTcty",FALSE,0,NA,2021-12-04 02:39:18,TRUE,NA,"1466960270924791809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DavidJh64025673",0,FALSE,FALSE,NA,NA
"1607","kan gue rewatch iland, sifatnya seon mirip sm cho sangwoo squid game anjggggggg kek mirip bgt woy?!",FALSE,0,NA,2021-12-04 02:38:18,FALSE,NA,"1466960023213412354",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","singa_mencret",0,FALSE,FALSE,NA,NA
"1608","@nafelton Ini jadi kayak squid game lama-lama",FALSE,0,"nafelton",2021-12-04 02:37:58,FALSE,"1466955053999091713","1466959937263730692","196567233","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nojam_aniya",0,FALSE,FALSE,NA,NA
"1609","Berhasil Geser 'Squid Game' di Daftar Serial Populer #Netflix, Ini Sinopsis #Film '#Hellbound'… https://t.co/OrvtopGQfI",FALSE,0,NA,2021-12-04 02:20:36,TRUE,NA,"1466955565481951232",NA,"<a href=""https://www.satukanal.com/"" rel=""nofollow"">Apps for SNAP Auto Poster</a>","satukanalcom",0,FALSE,FALSE,NA,NA
"1610","@puducchannie Serem bgt kek maen squid game",FALSE,0,"puducchannie",2021-12-04 02:17:11,FALSE,"1466951459635810304","1466954706199056388","1406619503148994560","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fullsunmama",0,FALSE,FALSE,NA,NA
"1611","@MHLCITY Kalo viu masih ada harapan happy ending, kalo netflix kecil harapannya kaya ending sweet home, squid game,… https://t.co/LYjgTkuWe4",FALSE,1,"MHLCITY",2021-12-04 02:16:04,TRUE,"1466944076356349955","1466954424425742337","1412585397050171398","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mochiezxx",0,FALSE,FALSE,NA,NA
"1612","Mimpi ikut main di squid game udah berkali kali 
Tapi selalu menang wkwmwkwkw",FALSE,0,NA,2021-12-04 01:40:52,FALSE,NA,"1466945567859216387",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","martabakManizt",0,FALSE,FALSE,NA,NA
"1613","@kdrama_menfess Squid game.
Lagi sibuk-sibuknya waktu release dan udah kena spoiler dimana2 bahkan temen yang gak b… https://t.co/6SIl82p6PZ",FALSE,0,"kdrama_menfess",2021-12-04 00:49:00,TRUE,"1466931192129671170","1466932514916745218","1012588105591713793","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tlaelif__",0,FALSE,FALSE,NA,NA
"1614","@feryabiel kataku beda thrill nya sih hellbound sama squid game. tp emang worth to watch<U+0001F44D>",FALSE,0,"feryabiel",2021-12-04 00:48:38,FALSE,"1466805462196649987","1466932420876275713","984103537","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","arlettashaffira",0,FALSE,FALSE,NA,NA
"1615","Haii haii~
Promo netflix nihh, sharing sebulan cuma 38rb aja. Kapan lagi yaaa kan?
Bisa nonton squid game, money he… https://t.co/lsu7NHKVfd",FALSE,0,NA,2021-12-04 00:48:13,TRUE,NA,"1466932319516643330",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EchaSya_26",0,FALSE,FALSE,NA,NA
"1616","Mimpi random bgt sih, masa aku sama uco ikut squid game",FALSE,0,NA,2021-12-04 00:41:47,FALSE,NA,"1466930698976043009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sepurrrrmalam",0,FALSE,FALSE,NA,NA
"1617","colonel tamayo mirip bulre yg di squid game",FALSE,0,NA,2021-12-04 00:36:59,FALSE,NA,"1466929490878029832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","haruchiuo",0,FALSE,FALSE,NA,NA
"1618","@Okaminokiba3154 @landaksedih @hakkaya_ @shizucc_mogami ayumu maihama squid game",FALSE,1,"Okaminokiba3154",2021-12-04 00:02:47,FALSE,"1466920227078246402","1466920884950634496","911416487042154497","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","taufiq_vevo",0,FALSE,FALSE,NA,NA
"1619","@kdrama_menfess Ceritanya Gak Jelas, mending skip kalo gw mah kena hype squid game doang makanya rame",FALSE,0,"kdrama_menfess",2021-12-03 23:56:41,FALSE,"1466912962673664002","1466919350099603458","1012588105591713793","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adisptr",0,FALSE,FALSE,NA,NA
"1620","@bemyquaranteen @convomfs Ini yg di MRT squid game itu kan",FALSE,0,"bemyquaranteen",2021-12-03 23:36:43,FALSE,"1466576113786757121","1466914325071732747","117647263","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LinTheFunBoy",0,FALSE,FALSE,NA,NA
"1621","@armyfess_ Yang kek boneka squid game sksksksk gemes banget",FALSE,0,"armyfess_",2021-12-03 23:32:19,FALSE,"1466794257134411778","1466913218249379842","1165668010234806273","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","phaesyla910",0,FALSE,FALSE,NA,NA
"1622","@yourabeI Sini kakaa!!! Langsung ke ka @kissteya  Akun udah ada tinggal copass! Sudah ridiii <U+0001F646><U+200D><U+2640><U+FE0F> 

bisa langsung d… https://t.co/IJdYVSSU6x",FALSE,0,"yourabeI",2021-12-03 23:31:22,TRUE,"1466826989067595776","1466912976644890624","991601428958412802","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pzutu",0,FALSE,FALSE,NA,NA
"1623","@twictter_ Sini kakaa!!! Langsung ke ka @kissteya  Akun udah ada tinggal copass! Sudah ridiii <U+0001F646><U+200D><U+2640><U+FE0F> 

bisa langsung… https://t.co/hNjjcLMJp0",FALSE,0,"twictter_",2021-12-03 23:30:40,TRUE,"1466832200691683331","1466912802619084801","1331262416496123905","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pzutu",0,FALSE,FALSE,NA,NA
"1624","@naraspace Sini kakaa!!! Langsung ke ka @kissteya  Akun udah ada tinggal copass! Sudah ridiii <U+0001F646><U+200D><U+2640><U+FE0F> 

bisa langsung… https://t.co/oX2wdxrqcF",FALSE,0,"naraspace",2021-12-03 23:30:27,TRUE,"1466838406957191168","1466912747418185730","1425161742225580034","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pzutu",0,FALSE,FALSE,NA,NA
"1625","@himetsukki Sini kakaa!!! Langsung ke ka @kissteya  Akun udah ada tinggal copass! Sudah ridiii <U+0001F646><U+200D><U+2640><U+FE0F> 

bisa langsung… https://t.co/Neqe7qtcqL",FALSE,0,"himetsukki",2021-12-03 23:30:04,TRUE,"1466848788853948417","1466912652504940546","1376983174215921667","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pzutu",0,FALSE,FALSE,NA,NA
"1626","HEHEHEHE pemain squid game gadungan ketemu sama aktor suqid game yang asli <U+0001F62D><U+0001F602><U+0001F44D><U+0001F3FB> https://t.co/xRoyi3pL1Q",FALSE,0,NA,2021-12-03 23:29:29,FALSE,NA,"1466912503611363330",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dearestjsh",0,FALSE,FALSE,NA,NA
"1627","@heaertsoul Sini kakaa!!! Langsung ke ka @kissteya  Akun udah ada tinggal copass! Sudah ridiii <U+0001F646><U+200D><U+2640><U+FE0F> 

bisa langsung… https://t.co/OTBALuq2Pi",FALSE,0,"heaertsoul",2021-12-03 23:29:18,TRUE,"1466872150229352448","1466912457125814274","1328760866578153472","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pzutu",0,FALSE,FALSE,NA,NA
"1628","@iMaerkLee Sini kakaa!!! Langsung ke ka @kissteya  Akun udah ada tinggal copass! Sudah ridiii <U+0001F646><U+200D><U+2640><U+FE0F> 

bisa langsung… https://t.co/wfkug6VrZz",FALSE,0,"iMaerkLee",2021-12-03 23:29:07,TRUE,"1466878583343759360","1466912411303104515","1459015226926329859","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pzutu",0,FALSE,FALSE,NA,NA
"1629","@injuzn Sini kakaa!!! Langsung ke ka @kissteya  Akun udah ada tinggal copass! Sudah ridiii <U+0001F646><U+200D><U+2640><U+FE0F> 

bisa langsung dm… https://t.co/YRxtkmrgVP",FALSE,0,"injuzn",2021-12-03 23:29:00,TRUE,"1466882335711047680","1466912383306108928","1682474486","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pzutu",0,FALSE,FALSE,NA,NA
"1630","@mintcholoml Sini kakaa!!! Langsung ke ka @kissteya  Akun udah ada tinggal copass! Sudah ridiii <U+0001F646><U+200D><U+2640><U+FE0F> 

bisa langsun… https://t.co/CqlXuhRtHb",FALSE,0,"mintcholoml",2021-12-03 23:28:42,TRUE,"1466890984797589507","1466912307791863809","3255565933","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pzutu",0,FALSE,FALSE,NA,NA
"1631","@halcyonjeno Sini kakaa!!! Langsung ke ka @kissteya  Akun udah ada tinggal copass! Sudah ridiii <U+0001F646><U+200D><U+2640><U+FE0F> 

bisa langsun… https://t.co/PTdcxLznyb",FALSE,0,"halcyonjeno",2021-12-03 23:27:46,TRUE,"1466905947020791810","1466912072839557123","1391405414130929665","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pzutu",0,FALSE,FALSE,NA,NA
"1632","@sirxuanjin Xuan-mania aliran apa kak? Fun fact aku jago makeup! Mau dimakeup-in jadi boneka squid game gak kak?",FALSE,0,"sirxuanjin",2021-12-03 23:27:46,FALSE,"1466759677509701633","1466912070478168065","1325776108797661185","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sheeon",0,FALSE,FALSE,NA,NA
